clusterID,Values,Size,IDs
cluster_10183, E6520I524432010P; 841631116643; , 1,bestbuy_532; 
cluster_5171, XXPKH; 40970759; , 1,pcmg_222; 
cluster_8549, 190780516881; , 1,techcrave_799; 
cluster_14134, 316044909; 689354195800; , 1,walmart_308; 
cluster_16413, 884116283164; CRM5190W0KX6; , 2,bestbuy_380; antonline_1018; 
cluster_2231, 887276248820; 242174242; , 1,walmart_846; 
cluster_5598, SNOINS185075SA; , 1,techcrave_2026; 
cluster_13930, 62118122012; 658044867; , 1,walmart_590; 
cluster_12446, 888863763337; , 1,techcrave_1670; 
cluster_21678, 884116277392; 573829208; BBYTVY7YFX; ARW8IHHSHXRNY9RC; , 4,truecurate_81; antonline_486; massgenie_380; walmart_252; 
cluster_12476, 656031424; 45956795242; , 1,walmart_932; 
cluster_6916, 20JD000TUS; 191200415487; , 1,howardcomputer_1545; 
cluster_8582, I1659FWUX81ES; , 1,macmall_620; 
cluster_6245, 192076695287; , 1,techcrave_1175; 
cluster_2697, CRM3180D1J7Y; 884116280910; , 1,bestbuy_379; 
cluster_1404, 190781319900; 1FC61USABA; , 1,howardcomputer_541; 
cluster_4324, 190781521464; , 1,buydig_247; 
cluster_12757, GETBB83ADDAEDXX; , 1,techcrave_2451; 
cluster_1340, IN8K4132; 887276146249; SMT113NYKAXAR; , 1,microcart_80; 
cluster_2477, 841631120244; NTLCQAA002REFURBISHED; , 1,bestbuy_94; 
cluster_15937, 884116280835; , 2,antonline_929; techcrave_1943; 
cluster_7714, 191545135774; 81A5000VUK; , 1,Box_167; 
cluster_1912, 2GZ10UTABA; HEZB15UG3U10; , 1,sdicraft_469; 
cluster_18521, V1P89UTABA; HE1040G3V1P8; 13773294; 889899064788; , 2,sdicraft_114; pcmg_208; 
cluster_2846, 643956183320; , 1,ebay_153; 
cluster_11770, PS57HE01N017EN; 4051528299281; , 1,Box_412; 
cluster_2153, i31690010BLU; B01F3R9258; 889349523988; , 1,electronicsface-107.html; 
cluster_6259, HN0C2; 40807590; , 1,pcmg_631; 
cluster_11341, 884116312758; , 1,antonline_470; 
cluster_12348, LEN4XC0R38452; , 1,techcrave_1430; 
cluster_12577, GQ25EWFKOXDUS9AK; 191628368617; , 1,massgenie_406; 
cluster_14393, FUJBUG0030000WAAACV; , 1,techcrave_907; 
cluster_7590, 192563916239; , 1,antonline_497; 
cluster_642, 887899773884; C740C3P1; , 1,truecurate_218; 
cluster_5570, HPI1GA35USABA; , 1,techcrave_324; 
cluster_12163, 888863037483; , 1,ebay_18; 
cluster_8846, 889296087878; , 1,techcrave_586; 
cluster_9495, 652012792345R; 652012792345; 807677; , 1,microcenter_135; 
cluster_339, PRM3520XJJNW; 888863391264; , 1,electronicsface-54.html; 
cluster_12071, 888863537617; B01LNOEKW0; 80VK000CUS; , 1,electronicsface-22.html; 
cluster_3902, 1BS11UTABA; 190781190103; HE640G31BS11; , 1,sdicraft_162; 
cluster_16410, 884116293958; , 2,antonline_841; buydig_91; 
cluster_11154, DFA194BB47E1415; 192018015425; , 1,massgenie_964; 
cluster_4880, 191114059821; , 1,techcrave_1727; 
cluster_8221, FUJXBUYP728001; , 1,techcrave_985; 
cluster_7162, 8809481921659; SDSSDA480GG25; B018X8LB2G; , 1,gdxtech_153; 
cluster_14618, Z0UKMPXT26BH; APMBPKMPXT26; , 1,sdicraft_72; 
cluster_4522, GETBA7325AAEDXX; , 1,techcrave_2265; 
cluster_5854, 887758753750; DCE7U24AACA; , 1,kaizyr_87; 
cluster_193, LEN20KN003SUS; , 1,techcrave_1244; 
cluster_21744, 888863750108; S53713164; PT71551732Q; , 4,electronicsface-45.html; savingslots_612; techcrave_1677; bestbuy_73; 
cluster_4784, Y7X53EAABD; B01JA3FUB6; 190780632079; , 1,gdxtech_145; 
cluster_11604, LATI73902RNYM; 884116293804; , 1,savingslots_133; 
cluster_14691, 192018180208; 85EKTV40B6LEOV95; , 1,massgenie_937; 
cluster_7422, CF19ZE026BM; , 1,portableone_221; 
cluster_10067, 1WY52EAABU; , 1,Box_20; 
cluster_7609, NOT04672; NXGS3EK001; 4713883296779; , 1,cclonline_98; 
cluster_8013, GETBE23B5DAEHXX; , 1,techcrave_2480; 
cluster_7903, 711005516310; Z0TY0000K; , 1,portableone_15; 
cluster_4904, 41054086; 3YX97UTABA; 192545318495; , 1,pcmg_514; 
cluster_17945, 889349737859; M580VDEB76; , 2,truecurate_339; cukusa_68; 
cluster_2786, LEN20L50011US; , 1,techcrave_212; 
cluster_13712, 192330061391; , 1,techcrave_1313; 
cluster_20659, 193124475233; 20MD0029US; 41518862; IN5PF033; , 3,microcart_193; pcmg_633; antonline_701; 
cluster_1110, 20JU0008US; 191200987038; , 1,howardcomputer_791; 
cluster_21792, 889842384826; LQN00001; , 4,buydig_20; antonline_11; abt_107; bestbuy_882; 
cluster_743, GETBA7325FAEXXX; , 1,techcrave_2270; 
cluster_13769, Y9G28UTABA; 884116219866; B01LWDO3A1; , 1,electronicsface-177.html; 
cluster_302, 889661172536; , 1,techcrave_1633; 
cluster_6534, TWDES15BG52FM6M0N4; , 1,techcrave_1032; 
cluster_3487, VC80X10SSRAABBAU; , 1,howardcomputer_1079; 
cluster_3896, AIBN5PV6NAREMJIE; , 1,massgenie_297; 
cluster_11212, 880010013548; 56123850; , 1,walmart_10; 
cluster_10582, 190780925973; , 1,techcrave_826; 
cluster_9250, 825633414853; 9470M1545; , 1,bestbuy_642; 
cluster_18053, PC51349; 825633458239; 41454106; , 2,macmall_43; pcmg_180; 
cluster_6592, 46771754; 880010010929; , 1,walmart_736; 
cluster_5039, AW17R57108SLV; 192018117181; , 1,savingslots_67; 
cluster_11217, 192018104273; , 1,techcrave_48; 
cluster_684, 888182396209; , 1,techcrave_457; 
cluster_507, E4F59E4B9F96F9A4; 192018190429; , 1,massgenie_107; 
cluster_5849, 4TK38UT; 192158484884; , 1,savingslots_410; 
cluster_9359, 642141979; 655222786708; , 1,walmart_661; 
cluster_2016, 20FU004KUS; 190940985458; , 1,howardcomputer_2291; 
cluster_7338, 1JN14EAABD; B01MTEWWQT; 190781540977; , 1,gdxtech_122; 
cluster_1265, F556UAAB54BL; B07239QH2C; , 1,nautilusnet_46; 
cluster_6977, GETBE2335AAEEXX; , 1,techcrave_2465; 
cluster_1849, GMZ2EAYYDOK46VBJ; 889899925317; , 1,massgenie_485; 
cluster_21695, 1BS51UTABA; 190781385721; 1BS52UTABA; 40435557; HE850G41BS52; HE850G41BS51; 190781385745; , 4,howardcomputer_283; pcmg_581; sdicraft_183; sdicraft_134; 
cluster_2900, V1H59UT; 192545207928; , 1,savingslots_324; 
cluster_6964, 889842014648; , 1,buydig_265; 
cluster_3845, 889894582294; T4M32UTABA; , 1,macmall_195; 
cluster_11989, 885170299504; CF54F1442VM; , 1,howardcomputer_503; 
cluster_9971, 441405265; 191628063758; , 1,walmart_128; 
cluster_9429, 190781043621; 17w111na; , 1,Box_2; 
cluster_2806, 191114784303; , 1,antonline_603; 
cluster_13278, 191376694754; 20JM0009US; , 1,truecurate_56; 
cluster_1674, 376439744; 884116254805; , 1,walmart_467; 
cluster_11448, 191114456316; , 1,galleon_42; 
cluster_569, XGZNCIUQG440CQNQ; 192545265379; , 1,massgenie_836; 
cluster_3989, GETBA7CB5AAEJXX; , 1,techcrave_2379; 
cluster_6634, Z0V00006R; , 1,portableone_55; 
cluster_11988, GETXJ6SU5VABDXL; , 1,techcrave_1109; 
cluster_6347, Z0UB0003Z; 742271787470; , 1,portableone_111; 
cluster_20744, 191114595794; ACA5155184PS; NXGTPAA007; , 3,techcrave_1648; bhphotovideo_58; macmall_387; 
cluster_2253, 22265714492; , 1,ebay_147; 
cluster_14552, IN3GY972; WE73292; 824142164549; , 1,microcart_68; 
cluster_863, 889894484642; , 1,techcrave_673; 
cluster_4408, LEN20M7000JUS; , 1,techcrave_251; 
cluster_10892, B071X72KV4; 4056409009232; , 1,gdxtech_142; 
cluster_2604, 888182767481; , 1,techcrave_473; 
cluster_2707, SNOINS169709PC; , 1,techcrave_2018; 
cluster_12958, 3YE05UTABA; HEZB14UG5E05; , 1,sdicraft_551; 
cluster_15241, 191628931439; , 2,antonline_109; techcrave_50; 
cluster_10180, CF19ZE031BM; , 1,portableone_225; 
cluster_17277, 884116205944; 49835462; I35524042BLK; , 2,walmart_104; truecurate_7; 
cluster_13503, 192545947794; 4RA04UTABA; , 1,howardcomputer_1105; 
cluster_444, PANCF54D9501KM; , 1,techcrave_1452; 
cluster_11392, SNOINS220871SD; , 1,techcrave_2051; 
cluster_3945, 4719072537562; 9S716J9621869; , 1,Box_193; 
cluster_10246, 190793580336; B06ZZB61LC; , 1,electronicsface-279.html; 
cluster_17814, X1W6W; 884116260257; DEL5580X1W6W; , 2,sdicraft_149; howardcomputer_117; 
cluster_7969, R5UVKQVDD6ZVWS9E; 192545006224; , 1,massgenie_475; 
cluster_22710, 190198202536; APMNYF2LLA; T6E84UT; MNYF2LLA; , 7,macmall_7; bhphotovideo_8; electronicsface-89.html; abt_24; sdicraft_68; bestbuy_152; portableone_7; 
cluster_10937, APMBU0MNYJ23; Z0U0MNYJ23BH; , 1,sdicraft_100; 
cluster_18123, 191376354313; 20HH0011US; LEP51HH00011; , 2,sdicraft_506; antonline_1147; 
cluster_5201, 884116204084; T1C16UTABA; B0178JGC0W; , 1,electronicsface-178.html; 
cluster_20394, 192545308045; 3YG06UTABA; , 3,macmall_119; antonline_167; savingslots_595; 
cluster_8764, HPIW5J18USABA; , 1,techcrave_719; 
cluster_8372, 628055573227; 55484926; , 1,walmart_793; 
cluster_11128, G703GIXS71; , 1,macmall_503; 
cluster_7134, CF3113201KM; , 1,portableone_180; 
cluster_22236, 889899051030; V2W13UTABA; 13794796; HEZ15G3V2W13; B1D62336E56B51F1; , 5,pcmg_320; massgenie_132; sdicraft_412; antonline_419; macmall_281; 
cluster_372, DC821660311684CA; 821660311684; , 1,kaizyr_95; 
cluster_4315, 4712947230063; IN1R5130; 91WTG000010; , 1,microcart_29; 
cluster_1060, 4718017054195; UX370UAC4196ROSS; , 1,Box_446; 
cluster_18634, 192158696614; 15CR0075NR; , 2,antonline_1045; savingslots_509; 
cluster_10744, 887758147047; , 1,techcrave_414; 
cluster_2064, 192018015340; , 1,antonline_319; 
cluster_10382, VM2W2A1A1AUS01A; , 1,howardcomputer_1991; 
cluster_12898, SGHPOP7HFW18M3P4; , 1,massgenie_489; 
cluster_13262, 80TL008RUS; 190793525634; , 1,howardcomputer_1357; 
cluster_13842, 3QB09AV; , 1,cukusa_63; 
cluster_7843, F1A141787D84D22E; , 1,massgenie_400; 
cluster_2584, 843882180; , 1,walmart_373; 
cluster_2337, 290088105890; 20ARS08M00EXLEASE; , 1,jw_76; 
cluster_12356, LEN20L7004KUS; , 1,techcrave_1285; 
cluster_2503, 192018107960; , 1,techcrave_39; 
cluster_10273, 80U10066US; B01MDJYTI8; 190780339176; , 1,electronicsface-231.html; 
cluster_12084, 884116312734; , 1,antonline_472; 
cluster_4818, 192018052031; , 1,ebay_120; 
cluster_8052, 20LD001CUS; 191114089934; , 1,electronicsface-52.html; 
cluster_615, SAGTS280BLK; SMT713NZKEXAR; 887276166193; , 1,sdicraft_584; 
cluster_20676, I55797978GRY; 191628338696; 884116275978; , 3,savingslots_391; bestbuy_443; truecurate_375; 
cluster_7070, IN5AZ589; 192545807340; 4NL40UTABA; , 1,microcart_47; 
cluster_8554, 20GAS00000; LE11EK1220GA; , 1,sdicraft_314; 
cluster_10195, 30022556; 4015625605369; , 1,Box_86; 
cluster_7123, GL704GMEV001T; 4718017105132; , 1,Box_287; 
cluster_1286, 366784385; , 1,walmart_589; 
cluster_3422, T6E86UTABA; 889894758989; HEZBSG315E86; , 1,sdicraft_397; 
cluster_9053, X205TAEDU; B00VQPXC62; , 1,nautilusnet_78; 
cluster_13330, NXH09AA001; 841631128165; , 1,bestbuy_34; 
cluster_9767, HT0703K16A; 855887007914; IN5PX519; , 1,microcart_5; 
cluster_12061, 1KU17UAABA; 190781857105; , 1,howardcomputer_95; 
cluster_6545, 888793262528; , 1,techcrave_536; 
cluster_250, X540NAGQ074T; 4718017007757; , 1,Box_464; 
cluster_496, ACRNXVGVAA002; , 1,techcrave_1742; 
cluster_1207, MWSP4PENUSPPB; , 1,macmall_535; 
cluster_19211, 193015880771; FY2LELPCJ4WJQU7T; , 3,buydig_453; antonline_96; massgenie_349; 
cluster_4599, DCC731C8VECA; 191114008270; , 1,kaizyr_14; 
cluster_5378, LEN20KV000WUS; , 1,techcrave_1255; 
cluster_295, 2ST00UT; 191628931514; , 1,truecurate_135; 
cluster_9330, 2J4NW64FZDFKTSHB; 192158802046; , 1,massgenie_71; 
cluster_10283, 499554369; , 1,walmart_319; 
cluster_11059, 1RRPYPSQZK3SPD2G; , 1,massgenie_495; 
cluster_4397, B06XSZC11D; UX330UAAH5Q; , 1,nautilusnet_88; 
cluster_21681, 889349992845; FX504GDRS51; , 4,truecurate_298; techcrave_1793; bestbuy_326; abt_68; 
cluster_9489, 80NV00W6US; 190793591141; , 1,bestbuy_720; 
cluster_267, NXGSUEK011; , 1,Box_374; 
cluster_16913, 887899730115; NXMPMAA001; , 2,techcrave_1710; howardcomputer_1681; 
cluster_14041, 739340240608; 979165706; , 1,walmart_360; 
cluster_17234, I73705732SLVPUS; 884116275732; , 2,truecurate_89; bestbuy_405; 
cluster_6737, 200002717313; , 1,ebay_7; 
cluster_1443, GETBE23CQDAEJXX; , 1,techcrave_2502; 
cluster_1394, 53853531; 190780121764; , 1,walmart_288; 
cluster_3061, 168727998; , 1,walmart_955; 
cluster_677, APMBU3MNYM24; Z0U3MNYM24BH; , 1,sdicraft_37; 
cluster_13967, HPI1BJ49USABA; , 1,techcrave_303; 
cluster_6536, I57675889GRY; 884116274889; , 1,truecurate_131; 
cluster_1215, 887758620298; 43201503; , 1,techcrave_439; 
cluster_11652, SNOY7C72AARWKLT; , 1,techcrave_144; 
cluster_4898, 192545003902; , 1,antonline_99; 
cluster_14454, CF19Z1583BX; , 1,portableone_183; 
cluster_11184, 884116313267; I54825267SLVPUS; , 1,bestbuy_435; 
cluster_21513, 193124467504; IN5PF035; 41518851; 20MD0028US; , 4,antonline_585; pcmg_424; macmall_356; microcart_192; 
cluster_14733, 191628292783; 1UR22EAABD; B071P6NG7B; , 1,gdxtech_27; 
cluster_5578, 190198462930; , 1,abt_1; 
cluster_14714, SNODAW00004; , 1,techcrave_287; 
cluster_8564, 20H50078UK; 190940906576; , 1,Box_24; 
cluster_257, 886227757367; , 1,techcrave_1911; 
cluster_13932, 192651097499; , 1,techcrave_1351; 
cluster_13128, SE2DP5DABDXX; , 1,portableone_290; 
cluster_3109, 888793575642; , 1,techcrave_557; 
cluster_1554, 20M9000PUS; , 1,macmall_681; 
cluster_6842, B01N9VRJ5M; CDH2J; , 1,electronicsface-101.html; 
cluster_9938, NXGC2AA016; 191114118443; ACCB3431C99D; , 1,bhphotovideo_88; 
cluster_20709, 884116279990; CN7RN; 846741; , 3,antonline_1065; microcenter_33; howardcomputer_311; 
cluster_8105, LRUV97LM9CTIEQMD; 192651809412; , 1,massgenie_29; 
cluster_2262, LEN20HK003CUS; , 1,techcrave_1160; 
cluster_6808, B01GU9KTT6; 889899955772; X5B55EAABD; , 1,gdxtech_184; 
cluster_21610, 824142163511; WE73078; IN3GY976; , 4,microcart_67; howardcomputer_1549; macmall_424; antonline_829; 
cluster_3918, 889349857236; , 1,techcrave_1843; 
cluster_2646, 674023061531; 579895376; , 1,walmart_917; 
cluster_14523, PT474U042001; 889661184645; , 1,howardcomputer_1173; 
cluster_4459, GETBB733FDAEDXX; , 1,techcrave_2398; 
cluster_1594, HEX36011G290; 2EZ90UTABA; , 1,sdicraft_328; 
cluster_2291, 8435910329576; CMSO16GX3M2A1600C11; B009M0TFFU; , 1,gdxtech_97; 
cluster_8049, BWJ117|4GB; , 1,portableone_264; 
cluster_10108, GETBB73DDDAEDXX; , 1,techcrave_2432; 
cluster_14486, 885170311039; , 1,antonline_1013; 
cluster_28, 190780236987; , 1,techcrave_782; 
cluster_4547, 751492608983; , 1,antonline_840; 
cluster_15417, 192158854137; 20M7000HUS; , 2,macmall_481; antonline_713; 
cluster_7458, 40640601; 20HK001QUS; 191545834448; , 1,pcmg_678; 
cluster_5260, 308469068; 825633456013; , 1,walmart_716; 
cluster_7353, FUJEDUP72701024; , 1,techcrave_951; 
cluster_2686, 4712900858112; GX501VSGZ058T; , 1,Box_296; 
cluster_9055, PC50987; 41039300; , 1,pcmg_391; 
cluster_13272, 190403037779; 221976414; , 1,walmart_473; 
cluster_13771, LEN20LH000WUS; , 1,techcrave_1340; 
cluster_10441, FUJEDUE55801029; , 1,techcrave_948; 
cluster_11137, 3RS09UTABA; HE850G53RS09; 192545016698; , 1,sdicraft_276; 
cluster_1711, PS428RB012AU; 4719072582968; , 1,jw_194; 
cluster_12730, 825633455153; ZBOOK1431191; , 1,bestbuy_566; 
cluster_13439, 192330209007; , 1,antonline_803; 
cluster_20416, 884116283263; , 3,rlsteinway_45; antonline_895; techcrave_1933; 
cluster_7615, 889296592044; 2VM74UT; , 1,savingslots_2; 
cluster_18361, 192158576701; IN2PR279; 20KN0033US; , 2,antonline_857; microcart_239; 
cluster_7751, 4719331943530; AERO151070BK81; , 1,jw_81; 
cluster_687, CF19ZE025BM; , 1,portableone_220; 
cluster_4341, 725184022142; , 1,techcrave_649; 
cluster_20861, 889349812006; IN1FB832; TP410UADB51T; , 4,microcart_95; truecurate_220; techcrave_1869; howardcomputer_53; 
cluster_7531, 193015652668; DC5EK81UTCA; , 1,kaizyr_167; 
cluster_20575, 192018722392; 14CA050NR; 3GY44UAABA; , 3,bestbuy_562; antonline_159; macmall_385; 
cluster_6211, LEN20KS003LUS; , 1,techcrave_200; 
cluster_15551, 190781580164; , 2,buydig_90; antonline_348; 
cluster_4203, 190151832992; 20GA000KUS; , 1,truecurate_385; 
cluster_11769, 15Z980RAAS9U1; 719192619395; , 1,bestbuy_854; 
cluster_10483, 885170349315; , 1,techcrave_1503; 
cluster_10227, 889842165104; PDMHERADHK1DC625; , 1,massgenie_707; 
cluster_5708, 889349248379; i75597512GRY; B015PZ0EHS; , 1,electronicsface-119.html; 
cluster_12004, 191376436675; 20HB001DUS; , 1,howardcomputer_2227; 
cluster_7979, , 1,abt_143; 
cluster_742, HPIY0D76UPABA; , 1,techcrave_790; 
cluster_8115, 888793752906; , 1,techcrave_574; 
cluster_6974, 887899815515; , 1,techcrave_1711; 
cluster_8237, LEN20JVS1BT00; , 1,techcrave_1187; 
cluster_2463, PANCF54H6007VM; , 1,techcrave_1507; 
cluster_11151, EYNTYEP7SFNQXTZ8; 192018032026; , 1,massgenie_958; 
cluster_1021, 889661171096; , 1,techcrave_1594; 
cluster_4512, 6258; 190781170396; 1FX44UTABA; , 1,nautilusnet_14; 
cluster_10268, 860360734; 191114355640; , 1,walmart_42; 
cluster_4373, 482229256; 889349993606; , 1,walmart_409; 
cluster_10818, 641719000518; 13364949; , 1,bestbuy_262; 
cluster_13677, 887758067031; , 1,techcrave_416; 
cluster_2844, V2M36USABA; 889899121603; , 1,howardcomputer_1475; 
cluster_14353, 2TS97EAABU; , 1,Box_71; 
cluster_20443, 888462341677; 45467496; , 3,ebay_10; walmart_127; ebay_93; 
cluster_14796, Z0V70006F; , 1,portableone_38; 
cluster_1547, G703GSE5001R; 4718017001656; , 1,Box_273; 
cluster_11506, 190781815785; , 1,techcrave_378; 
cluster_21056, 192876071816; ASC223NADH02; C223NADH02GR; , 4,bestbuy_274; antonline_513; abt_90; bhphotovideo_12; 
cluster_2787, CF19ZA709DM; , 1,portableone_203; 
cluster_9882, 887111468253; C2M35UAABA; , 1,howardcomputer_489; 
cluster_6327, DCGP638RE201CACA; 824142161029; , 1,kaizyr_141; 
cluster_10433, 65030851299; DCUSB3SDOCKHDVCA; , 1,kaizyr_98; 
cluster_11634, 825633356320; 50910370; , 1,walmart_400; 
cluster_18779, 193015506091; 5CY82UTABA; , 2,antonline_142; howardcomputer_1089; 
cluster_1298, 4251246153241; B06XTML9JH; , 1,gdxtech_92; 
cluster_18304, 20JH002FUS; 191376293445; , 2,bestbuy_832; truecurate_202; 
cluster_4196, 611343100328; B00SPYQG92; L3Z94UTABA; , 1,electronicsface-206.html; 
cluster_22975, 889349335253; 13816654; 52051887; D44PV; C202SAYS02; B06X9QQ8YS; , 10,antonline_1198; abt_5; electronicsface-102.html; galleon_5; howardcomputer_195; truecurate_188; macmall_595; savingslots_647; pcmg_593; walmart_785; 
cluster_11140, AC36B45ALUZELBKM; 889894907646; , 1,massgenie_821; 
cluster_347, G703GSWS71; , 1,macmall_593; 
cluster_7314, LEN20LH0012US; , 1,techcrave_1343; 
cluster_1463, 889899817445; 51397792; , 1,walmart_162; 
cluster_18381, 81FV0002US; 192330691857; , 2,truecurate_156; bestbuy_766; 
cluster_22329, 193124193298; XOOQ3YVAJJHZ43UK; 81EU00G7US; 81FK0001US; , 5,antonline_581; bestbuy_747; massgenie_845; howardcomputer_1057; savingslots_304; 
cluster_3762, 5052396003054; B004LTAPPG; , 1,gdxtech_42; 
cluster_10984, LT030101US; IN9U6579; 889852000037; , 1,microcart_145; 
cluster_6001, HPI4RB09UTABA; , 1,techcrave_127; 
cluster_5326, 192018973947; 3PK83AWABA; , 1,howardcomputer_965; 
cluster_1345, NXGL5AA001;SP11131C62Y; B01M6D9JFR; 888793817872; , 1,electronicsface-262.html; 
cluster_20658, 824142168264; GF638RD066; GF63066; , 3,antonline_551; cukusa_5; macmall_616; 
cluster_10181, GETBE23KQDAHDXX; , 1,techcrave_2535; 
cluster_447, TWDER83KR17BM5M8N9; , 1,techcrave_1011; 
cluster_22681, 192563499916; 192545874991; C202SAYS02; 81HA0009US; 4PY44UTABA; , 8,macmall_690; savingslots_517; antonline_197; antonline_548; howardcomputer_1731; savingslots_582; bestbuy_752; truecurate_503; 
cluster_4206, 191114059869; , 1,techcrave_1734; 
cluster_292, 1KTGQ5TWDGAOO1EZ; 192158884028; , 1,massgenie_343; 
cluster_16669, 81AX00ARUK; NOT04972; 192158186917; , 2,Box_171; cclonline_83; 
cluster_2053, 192651171373; , 1,antonline_777; 
cluster_2976, E64401562; 825633437708; , 1,bestbuy_483; 
cluster_8400, 707338029; , 1,walmart_799; 
cluster_11744, 889899730003; , 1,techcrave_727; 
cluster_12990, 41417608; PC51278; , 1,pcmg_271; 
cluster_22232, 889842284188; 819540; MHN00001; , 5,bestbuy_871; antonline_13; abt_73; microcenter_108; buydig_26; 
cluster_4515, W0R82UAABA; 889899391464; , 1,howardcomputer_2225; 
cluster_12721, GETBE23Y5DAEHXX; , 1,techcrave_2585; 
cluster_9076, GETXJ5SMSUABDXH; , 1,techcrave_174; 
cluster_11913, MBDEE7440R00; 787747; 821660313428; , 1,microcenter_48; 
cluster_8620, 193124445281; 20MF000KUS; , 1,howardcomputer_1655; 
cluster_8449, 888182922637; , 1,techcrave_508; 
cluster_13083, 643907573484; MC968LLA; , 1,bestbuy_162; 
cluster_7538, TSHPRT12U09L03J; , 1,techcrave_1519; 
cluster_4557, 701287220; 719192618916; , 1,walmart_860; 
cluster_18760, 191628887316; 2SF29UTABA; , 2,macmall_358; techcrave_44; 
cluster_11563, 885170311282; , 1,techcrave_1459; 
cluster_16487, X540MADB22; 889349979945; , 2,bestbuy_288; howardcomputer_879; 
cluster_6832, 248324692; 824142166574; , 1,walmart_348; 
cluster_6839, 885170321144; , 1,techcrave_1461; 
cluster_916, 80US0000US; 192158696522; , 1,savingslots_585; 
cluster_5151, 41592714; PC51407; , 1,pcmg_370; 
cluster_10045, 56238101; 825633436022; , 1,walmart_529; 
cluster_11763, HEZB14UG5E06; 3YE06UTABA; , 1,sdicraft_539; 
cluster_8802, 190781385974; 1BS49UAABA; , 1,howardcomputer_597; 
cluster_8173, 652012792093R; 652012792093; 807263; , 1,microcenter_74; 
cluster_8683, LEN20L7004GUS; , 1,techcrave_1282; 
cluster_11287, 4015625604942; P6661; B01N6WIGG5; , 1,gdxtech_191; 
cluster_12206, B01N7W53PR; N3JC6; 889349135716; , 1,electronicsface-122.html; 
cluster_9626, 40978418; 3RF13UTABA; 192545006286; , 1,pcmg_656; 
cluster_14687, 4718017105149; FX705GMEW019T; , 1,Box_269; 
cluster_21640, 889842386745; LQS00024; , 4,antonline_20; bestbuy_885; buydig_82; abt_125; 
cluster_2178, GETBE23BQDAEJXX; , 1,techcrave_2486; 
cluster_16096, PC51394; 41533219; 825633469525; , 2,pcmg_348; macmall_320; 
cluster_18417, 20ER002KUS; LEP7020ER002; 190151081857; , 2,sdicraft_430; truecurate_192; 
cluster_6128, 652012813583; H840G2I58128WP; , 1,macmall_189; 
cluster_7138, ES157231KW; 824142146453; B01J42JPL4; , 1,electronicsface-304.html; 
cluster_10833, GETBE232CAAEDXX; , 1,techcrave_2460; 
cluster_1581, FXEZ2VZWCHGZQ2EZ; , 1,massgenie_282; 
